# Summary stats forbatch processing of regression models
# timestamp: 2020-04-10 13:59:00
"ID","file_name","slope","pval","r2"
311,"PairFile310.csv",2379.90688963945,1.14348835633381e-05,0.293081001388975
312,"PairFile311.csv",-12.8340539359092,0.223210954777747,0.0263759592302633
313,"PairFile312.csv",2383.51133687654,0.0549695125842493,0.064200985231568
314,"PairFile313.csv",-0.531139882477813,0.919135055867443,0.000185686586916018
315,"PairFile314.csv",-3.04040408029649,0.507873926160014,0.00786842382556112
316,"PairFile315.csv",224.589504296439,0.265432494231816,0.0220968732606603
317,"PairFile316.csv",-0.587186994320819,0.909496831723831,0.000232785107556215
318,"PairFile317.csv",2279.56555604357,1.38451826098242e-06,0.342761217559829
319,"PairFile318.csv",178.853755196404,0.421282564337444,0.0115846761302521
320,"PairFile319.csv",77.8314209582759,0.873411523290728,0.000457263775586971
321,"PairFile320.csv",2318.15482240283,0.0114526429342462,0.108800588390429
322,"PairFile321.csv",655.592937261596,0.235692267446717,0.0250167538387876
323,"PairFile322.csv",632.002894417767,0.134077890519565,0.0396343109731623
324,"PairFile323.csv",-3.04484564540354,0.764931578810098,0.0016095843146664
325,"PairFile324.csv",2423.70725546908,0.0687740900412724,0.0579258511823454
326,"PairFile325.csv",-7.7490150370863,0.295830679656593,0.0194981143518498
327,"PairFile326.csv",524.817175285189,0.959239317292329,4.70608756955247e-05
328,"PairFile327.csv",2134.59954542923,1.04343983899213e-05,0.295303219909764
329,"PairFile328.csv",489.112897928255,0.305512603920022,0.0187396391601343
330,"PairFile329.csv",-6.08641898602286,0.302108045395847,0.0190028404994502
331,"PairFile330.csv",-1.04142643177711,0.725397028531882,0.00222050192801963
332,"PairFile331.csv",784.496495914666,0.00367942751163979,0.14098555225298
333,"PairFile332.csv",2345.28555979962,8.76031187510595e-05,0.242073471314454
334,"PairFile333.csv",-0.625561467263424,0.899080369873619,0.000289750017885693
335,"PairFile334.csv",-0.9422727935954,0.860117675285046,0.000559370626224098
336,"PairFile335.csv",513.054666283834,0.127529730292151,0.0409773480331033
337,"PairFile336.csv",2123.2328005947,0.000519496929403275,0.195046796244549
338,"PairFile337.csv",-0.996661428900009,0.8518962037769,0.0006278261461812
339,"PairFile338.csv",-2.5068422753209,0.795198887171668,0.00121316436881183
340,"PairFile339.csv",487.829349882672,0.300232155266186,0.0191494739240723
341,"PairFile340.csv",-1.16594262548161,0.812339879559167,0.00101498862806543
342,"PairFile341.csv",-1.17132093946204,0.811472000887184,0.00102457402138864
343,"PairFile342.csv",171.959631557622,0.576382572301646,0.00560773771193248
344,"PairFile343.csv",2292.82700864794,0.0128581251112659,0.105500664008956
345,"PairFile344.csv",2150.66166834954,1.03224341769908e-06,0.349413350137713
346,"PairFile345.csv",222.907297878289,0.170879938007666,0.0332209315295584
347,"PairFile346.csv",-0.904575977015264,0.750323253506975,0.00182275776633607
348,"PairFile347.csv",615.48764579457,0.122800413265932,0.0419947464063056
349,"PairFile348.csv",-1.14437439625382,0.804181210729201,0.00110698062168988
350,"PairFile349.csv",187.4717426698,0.197605702149832,0.0294648976304551
351,"PairFile350.csv",-4.02042781710802,0.588392985763911,0.0052626420323497
352,"PairFile351.csv",-0.183074451733679,0.971961367748103,2.22585521528244e-05
353,"PairFile352.csv",-0.788716876851651,0.876740442035574,0.000433344437886836
354,"PairFile353.csv",-0.624355727488587,0.896019201991081,0.000307693595953922
355,"PairFile354.csv",-9.30866348416812,0.259876580163218,0.022611450665455
356,"PairFile355.csv",2062.15075893677,1.66465223933245e-12,0.592394051412091
357,"PairFile356.csv",120.605921211629,0.784008668025357,0.00135272473916015
358,"PairFile357.csv",-2.55559077299337,0.60648175063291,0.00476910227287135
359,"PairFile358.csv",2069.8350432655,0.000295610293244459,0.210178865844716
360,"PairFile359.csv",-0.531846362686045,0.909159197878722,0.000234532583263288
361,"PairFile360.csv",-0.477220047039481,0.916938070613387,0.000195949476973555
362,"PairFile361.csv",199.412133436254,0.189261744512931,0.0305723754964626
363,"PairFile362.csv",-6.81621497314544,0.988330054796292,3.85457978083599e-06
364,"PairFile363.csv",1087.14439329363,0.842900407440649,0.000707418796701399
365,"PairFile364.csv",412.283016948885,0.509880937256349,0.00779453178727562
366,"PairFile365.csv",2055.70608172689,0.031279091187682,0.0801561578552825
367,"PairFile366.csv",-17.0361353233413,0.970735077615689,2.42489854549474e-05
368,"PairFile367.csv",-0.668722343329732,0.882666299757174,0.000392390305934189
369,"PairFile368.csv",-2.15210226165897,0.644661094558559,0.00382489196016423
370,"PairFile369.csv",-0.491310715419562,0.910836249554755,0.000225917919862313
371,"PairFile370.csv",-3.05587395618096,0.545837376243423,0.00655161125964876
372,"PairFile371.csv",-0.979168372576506,0.824185566566059,0.000888887211305298
373,"PairFile372.csv",-0.66789423838945,0.877422438627389,0.000428525235951579
374,"PairFile373.csv",-3.9035400865622,0.321958440330271,0.0175189834638545
375,"PairFile374.csv",2170.52293294553,0.282920244822383,0.0205594733858985
376,"PairFile375.csv",51.7465049002021,0.67919573779596,0.00307679307820961
377,"PairFile376.csv",-4.17551748327738,0.643690139819275,0.00384733840163136
378,"PairFile377.csv",-1.48561899740423,0.75815367719731,0.00170669121958571
379,"PairFile378.csv",-0.750809269107256,0.85956835287259,0.000563817547285961
380,"PairFile379.csv",-48.5976590813647,0.0024551571442094,0.152330923673999
381,"PairFile380.csv",265.421986672342,0.00768151009292101,0.120167097151732
382,"PairFile381.csv",1944.97499767493,9.04955047388782e-09,0.448406410449262
383,"PairFile382.csv",-5.79862359731731,0.181747671867774,0.0316183522207594
384,"PairFile383.csv",-1.05266532167923,0.829480056082228,0.000835356549506873
385,"PairFile384.csv",214.129146965894,0.0925794038407712,0.0496908132256164
386,"PairFile385.csv",1830.02810976605,0.0279880803856178,0.0833194413607626
387,"PairFile386.csv",-1.7817007031213,0.683637417462873,0.0029874725137843
388,"PairFile387.csv",-1.10689511372575,0.784605969823954,0.00134506973891435
389,"PairFile388.csv",1509.44392711923,3.60948877318031e-19,0.763345930109684
390,"PairFile389.csv",-2.54032866772523,0.690133332152818,0.00285958414986432
391,"PairFile390.csv",1798.26410170182,0.50598732376969,0.0079383376166408
392,"PairFile391.csv",-0.449097875387589,0.911047274518649,0.000224845485804227
393,"PairFile392.csv",1575.95478903418,0.0341507254025239,0.0776598712488819
394,"PairFile393.csv",135.102497447897,0.636410943774525,0.00401815996509827
395,"PairFile394.csv",-0.805241873054906,0.839984713807572,0.000734274359803184
396,"PairFile395.csv",-0.405035913745699,0.919349027209553,0.000184701951599875
397,"PairFile396.csv",-0.678652363370712,0.865750522728263,0.000514816098000959
398,"PairFile397.csv",483.792879501971,0.0948986333327181,0.0490110370854718
399,"PairFile398.csv",-0.435065816830763,0.913071809679687,0.000214687936519762
400,"PairFile399.csv",1453.26056319319,0.124144297931496,0.041701384891527
401,"PairFile400.csv",-1.96681973259196,0.645136699483505,0.003813925893674
402,"PairFile401.csv",-0.964051888878177,0.807501607889497,0.00106903268891671
403,"PairFile402.csv",-1.09478666452247,0.778831839756747,0.00142004952296973
404,"PairFile403.csv",-0.475654981479097,0.904035792689738,0.000261862387006104
405,"PairFile404.csv",-0.944670414265824,0.810768092794552,0.00103238334684172
406,"PairFile405.csv",207.26713453007,0.0974618640094717,0.0482799266682766
407,"PairFile406.csv",486.021790953889,0.0863385719866125,0.0516133777222726
408,"PairFile407.csv",1828.32185298555,3.89355674005851e-13,0.612783551491019
409,"PairFile408.csv",-0.804427742039489,0.859015451426257,0.000568311764206016
410,"PairFile409.csv",-1.68868150560533,0.849677256470651,0.000647002081592381
411,"PairFile410.csv",-1.54581656541448,0.70931776362577,0.00250053413598911
412,"PairFile411.csv",148.544488228645,0.197107342576925,0.0295295306599544
413,"PairFile412.csv",143.270450181959,0.218190334663621,0.0269480998986137
414,"PairFile413.csv",-0.614705285043496,0.879134834392584,0.000416546385491963
415,"PairFile414.csv",-8.32241701042789,0.364765764474061,0.0146905925803218
416,"PairFile415.csv",4342.56827313833,0.822070519937993,0.000910758827383652
417,"PairFile416.csv",-1.31640791917274,0.686823858309435,0.00292433451337922
418,"PairFile417.csv",-0.428219913621706,0.910900239892118,0.000225592446566342
419,"PairFile418.csv",1240.38899354091,0.667736519154882,0.0033143739889494
420,"PairFile419.csv",-0.423824580109631,0.911532907212651,0.000222387297649572
421,"PairFile420.csv",-1.14802073881752,0.713840913761324,0.00241986110754588
422,"PairFile421.csv",134.72964408155,0.500410637101078,0.00814760400890276
423,"PairFile422.csv",99.6679376265402,0.632447907189356,0.00411306460381501
424,"PairFile423.csv",-0.558507723677786,0.886152965940861,0.000369263038483182
425,"PairFile424.csv",1714.80272104857,0.0870347265586499,0.0513917739522884
426,"PairFile425.csv",1664.98676729182,2.56538861917942e-07,0.380116530120396
427,"PairFile426.csv",143.032085731773,0.203521991024561,0.0287116065291398
428,"PairFile427.csv",125.641494893773,0.685004308217899,0.00296029231525519
429,"PairFile428.csv",156.702750126202,0.373227858036325,0.0141840084325451
430,"PairFile429.csv",25.9383629199152,0.894261205713351,0.000318246177025808
431,"PairFile430.csv",151.691240689713,0.387430472432155,0.0133684586883683
432,"PairFile431.csv",1615.09872831714,3.67470360565818e-07,0.372322850722889
433,"PairFile432.csv",137.040217110809,0.392331705393864,0.0130966567787154
434,"PairFile433.csv",-0.563009628645916,0.878613442621545,0.000420175327225296
435,"PairFile434.csv",1739.13570609213,0.000365121796151649,0.204535840297413
436,"PairFile435.csv",-0.621059396213185,0.873217129100568,0.000458680902665288
437,"PairFile436.csv",-0.771453241357713,0.831054398352136,0.000819774019583334
438,"PairFile437.csv",-0.374697563141095,0.918296845777506,0.000189569259088475
439,"PairFile438.csv",-0.798268376892331,0.82542786911304,0.000876170447416005
440,"PairFile439.csv",174.816482459317,0.121831725440124,0.0422083656550911
441,"PairFile440.csv",-0.367626305655257,0.919249436663706,0.000185159910106689
442,"PairFile441.csv",1553.20404420351,0.00213975195947532,0.156168456469458
443,"PairFile442.csv",116.769695759371,0.386380068998681,0.0134273394895217
444,"PairFile443.csv",-0.394737700329311,0.913120728623569,0.000214445437993421
445,"PairFile444.csv",1274.29293419452,0.000259756125948414,0.213618758171208
446,"PairFile445.csv",108.71234704379,0.586002331188493,0.00533020532199283
447,"PairFile446.csv",-0.394352022243419,0.911767332506013,0.000221205570931705
448,"PairFile447.csv",-0.360161991681735,0.919235659122781,0.000185223310031528
449,"PairFile448.csv",1783.85155345099,0.193206367834244,0.0300420070715165
450,"PairFile449.csv",-11.0306111111445,0.414110161989633,0.0119449589873601
451,"PairFile450.csv",-16.9942396292662,0.626481930962921,0.00425850017073428
452,"PairFile451.csv",-0.692767519766377,0.878704127779762,0.000419542992671891
453,"PairFile452.csv",505.401996841054,0.00563242373150107,0.128967084256744
454,"PairFile453.csv",119.910578501143,0.260792716514103,0.0225256844670057
455,"PairFile454.csv",1703.99818048246,0.645361360592001,0.00380875246743348
456,"PairFile455.csv",-0.751071467726318,0.827325369726626,0.000856931898894979
457,"PairFile456.csv",130.995575195907,0.216859065313429,0.0271023913080397
458,"PairFile457.csv",182.397180267148,0.137892560776455,0.0388844559404602
459,"PairFile458.csv",133.395727069585,0.198766364697123,0.029315091120021
460,"PairFile459.csv",-0.364426163170747,0.915873195796125,0.00020102426403112
461,"PairFile460.csv",-4.66165674620649,0.252203393588733,0.0233444705210753
462,"PairFile461.csv",1472.27344771861,0.00027594474631949,0.212011762808886
463,"PairFile462.csv",1619.87581402187,1.52427554204478e-10,0.522053258137724
464,"PairFile463.csv",411.994809406193,0.268694271126291,0.0218008491735511
465,"PairFile464.csv",-1.4299748080816,0.510372229455653,0.00777651952333707
466,"PairFile465.csv",57.7943208080264,0.709030867980409,0.0025057017184467
467,"PairFile466.csv",1502.7966521137,2.41788088757427e-07,0.381392128574709
468,"PairFile467.csv",1500.51034312564,0.00466996008831239,0.134265473290569
469,"PairFile468.csv",180.478510009463,0.877767209146899,0.000426099470814421
470,"PairFile469.csv",422.725265214666,0.257678370622494,0.0228187444383746
471,"PairFile470.csv",1460.68026190663,0.000296861861619346,0.210066272367569
472,"PairFile471.csv",-6.14804204219285,0.259548433686179,0.0226422600891082
473,"PairFile472.csv",1483.84626508523,8.1323898889034e-08,0.404428276286024
474,"PairFile473.csv",157.109114501866,0.127221824580261,0.0410423331948866
475,"PairFile474.csv",-0.0134357394908788,0.997071781910992,2.42671072010644e-07
476,"PairFile475.csv",-5.19462014978258,0.254310945425132,0.02314048049918
477,"PairFile476.csv",139.742617659856,0.459884020944489,0.00979229393890454
478,"PairFile477.csv",1464.93600012502,0.000914011057606226,0.179675180111654
479,"PairFile478.csv",-3.03175990721029,0.511798854697241,0.00772438293175821
480,"PairFile479.csv",1465.92316599241,1.16003755455804e-07,0.39700931811529
481,"PairFile480.csv",-3.0605239446943,0.507397664834585,0.00788603142963465
482,"PairFile481.csv",-0.715046559058823,0.833202271851864,0.000798761731932204
483,"PairFile482.csv",-0.508914500735919,0.879900960995471,0.000411243256087203
484,"PairFile483.csv",532.406853255544,0.0320541544946929,0.0794602235991025
485,"PairFile484.csv",-4.56934665119613,0.486452466762561,0.00868888985888953
486,"PairFile485.csv",-4.56804240992508,0.372572610289832,0.0142226697784776
487,"PairFile486.csv",-0.457704867588974,0.889717787283012,0.000346357585591658
488,"PairFile487.csv",-4.34694579816995,0.488403046247934,0.00861171307434627
489,"PairFile488.csv",-0.333409679221703,0.918684071162116,0.000187770549426725
490,"PairFile489.csv",115.959034237611,0.244086705628051,0.0241496579916441
491,"PairFile490.csv",1481.62081290771,0.0117610210042657,0.108043300552035
492,"PairFile491.csv",115.822526431346,0.244613073045468,0.0240964749345821
493,"PairFile492.csv",516.524620679588,0.0036434323922426,0.141262152238119
494,"PairFile493.csv",-341.232993109233,0.39563664265639,0.0129160708111494
495,"PairFile494.csv",-1.9168046852835,0.565176630893773,0.00594272426338817
496,"PairFile495.csv",-4.52601290712929,0.765579377129951,0.00160046524742802
497,"PairFile496.csv",-0.388290059572754,0.908949788733573,0.000235619737326297
498,"PairFile497.csv",238.197860374569,0.78227855680727,0.00137502942587348
499,"PairFile498.csv",128.626825946079,0.363401115276378,0.0147737924571883
500,"PairFile499.csv",-3.89079903469053,0.69565544042275,0.00275340114227246
501,"PairFile500.csv",-300.692381707968,0.430139126132206,0.0111520753330142
502,"PairFile501.csv",-1.40481578936154,0.770838279589034,0.00152747479588434
503,"PairFile502.csv",-0.36606535282208,0.908353407645987,0.000238729819203128
504,"PairFile503.csv",-0.423743751013657,0.896050048045698,0.000307510053648171
505,"PairFile504.csv",1354.5721867576,3.18760392855674e-05,0.267778347898649
506,"PairFile505.csv",119.858878761976,0.207030478387745,0.0282766988590312
507,"PairFile506.csv",-0.703757191083775,0.84331319136234,0.000703658747869689
508,"PairFile507.csv",-1.28093673323218,0.691213177643072,0.0028386378969876
509,"PairFile508.csv",200.635214423766,0.00750390718468732,0.120831590775404
